SampleID	Time_point	Tissue_type	State	Field	Sampling_date	ID	NewSampleID	OldID	Site	Main_plot	Sub_plot_A	Sub_plot_B	CA_Row	Location	Block	Bed	row	Year
L-T1-D091	T1	Leaves	Florida	FL_DUDA	5/17/21	D-091	L-T1-D091		Duda	control	Glufosinate-ammonium			Tree row	3	9		2022
L-T1-D092	T1	Leaves	Florida	FL_DUDA	5/17/21	D-092	L-T1-D092		Duda	control	None			Tree row	3	9		2022
L-T1-D093	T1	Leaves	Florida	FL_DUDA	5/17/21	D-093	L-T1-D093		Duda	control	Glyphosate			Tree row	3	9		2022
L-T1-D094	T1	Leaves	Florida	FL_DUDA	5/17/21	D-094	L-T1-D094		Duda	control	Flumioxazin			Tree row	3	9		2022
L-T1-D101	T1	Leaves	Florida	FL_DUDA	5/17/21	D-101	L-T1-D101		Duda	humic	None			Tree row	4	10		2022
L-T1-D102	T1	Leaves	Florida	FL_DUDA	5/17/21	D-102	L-T1-D102		Duda	humic	Glufosinate-ammonium			Tree row	4	10		2022
L-T1-D103	T1	Leaves	Florida	FL_DUDA	5/17/21	D-103	L-T1-D103		Duda	humic	Flumioxazin			Tree row	4	10		2022
L-T1-D104	T1	Leaves	Florida	FL_DUDA	5/17/21	D-104	L-T1-D104		Duda	humic	Glyphosate			Tree row	4	10		2022
L-T1-D111	T1	Leaves	Florida	FL_DUDA	5/17/21	D-111	L-T1-D111		Duda	compost	None			Tree row	4	11		2022
L-T1-D112	T1	Leaves	Florida	FL_DUDA	5/17/21	D-112	L-T1-D112		Duda	compost	Glufosinate-ammonium			Tree row	4	11		2022
L-T1-D113	T1	Leaves	Florida	FL_DUDA	5/17/21	D-113	L-T1-D113		Duda	compost	Flumioxazin			Tree row	4	11		2022
L-T1-D114	T1	Leaves	Florida	FL_DUDA	5/17/21	D-114	L-T1-D114		Duda	compost	Glyphosate			Tree row	4	11		2022
L-T1-D121	T1	Leaves	Florida	FL_DUDA	5/17/21	D-121	L-T1-D121		Duda	control	None			Tree row	4	12		2022
L-T1-D122	T1	Leaves	Florida	FL_DUDA	5/17/21	D-122	L-T1-D122		Duda	control	Glufosinate-ammonium			Tree row	4	12		2022
L-T1-D123	T1	Leaves	Florida	FL_DUDA	5/17/21	D-123	L-T1-D123		Duda	control	Flumioxazin			Tree row	4	12		2022
L-T1-D124	T1	Leaves	Florida	FL_DUDA	5/17/21	D-124	L-T1-D124		Duda	control	Glyphosate			Tree row	4	12		2022
L-T1-D131	T1	Leaves	Florida	FL_DUDA	5/17/21	D-131	L-T1-D131		Duda	humic	Glyphosate			Tree row	5	13		2022
L-T1-D132	T1	Leaves	Florida	FL_DUDA	5/17/21	D-132	L-T1-D132		Duda	humic	Flumioxazin			Tree row	5	13		2022
L-T1-D133	T1	Leaves	Florida	FL_DUDA	5/17/21	D-133	L-T1-D133		Duda	humic	Glufosinate-ammonium			Tree row	5	13		2022
L-T1-D134	T1	Leaves	Florida	FL_DUDA	5/17/21	D-134	L-T1-D134		Duda	humic	None			Tree row	5	13		2022
L-T1-D141	T1	Leaves	Florida	FL_DUDA	5/17/21	D-141	L-T1-D141		Duda	control	Glyphosate			Tree row	5	14		2022
L-T1-D142	T1	Leaves	Florida	FL_DUDA	5/17/21	D-142	L-T1-D142		Duda	control	Flumioxazin			Tree row	5	14		2022
L-T1-D143	T1	Leaves	Florida	FL_DUDA	5/17/21	D-143	L-T1-D143		Duda	control	Glufosinate-ammonium			Tree row	5	14		2022
L-T1-D144	T1	Leaves	Florida	FL_DUDA	5/17/21	D-144	L-T1-D144		Duda	control	None			Tree row	5	14		2022
L-T1-D151	T1	Leaves	Florida	FL_DUDA	5/17/21	D-151	L-T1-D151		Duda	compost	Glyphosate			Tree row	5	15		2022
L-T1-D152	T1	Leaves	Florida	FL_DUDA	5/17/21	D-152	L-T1-D152		Duda	compost	Flumioxazin			Tree row	5	15		2022
L-T1-D153	T1	Leaves	Florida	FL_DUDA	5/17/21	D-153	L-T1-D153		Duda	compost	Glufosinate-ammonium			Tree row	5	15		2022
L-T1-D154	T1	Leaves	Florida	FL_DUDA	5/17/21	D-154	L-T1-D154		Duda	compost	None			Tree row	5	15		2022
L-T0-LB041	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-041	L-T0-LB041		Larry Black	Control	Glyphosate			Tree row			11_1	2021
LB041-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-041	S-T0-LB041		Larry Black	Control	Glyphosate						11_1	2021
LB041-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-041	Z-T0-LB041		Larry Black	Control	Glyphosate						11_1	2021
R-T0-LB041	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-041	R-T0-LB041		Larry Black	Control	Glyphosate			Tree row			11_1	2021
L-T1-LB041	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-041	L-T1-LB041		Larry Black	Control	Glyphosate			Tree row			11_1	2022
LB041-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-041	S-T1-LB041		Larry Black	Control	Glyphosate						11_1	2022
LB041-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-041	Z-T1-LB041		Larry Black	Control	Glyphosate						11_1	2022
R-T1-LB041	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-041	R-T1-LB041		Larry Black	Control	Glyphosate			Tree row			11_1	2022
L-T2-LB041	T2	Leaves	Florida	FL_Larry_Black		LB-041	L-T2-LB041		Larry Black	Control	Glyphosate						11_1	2023
R-T2-LB041	T2	Roots	Florida	FL_Larry_Black		LB-041	R-T2-LB041		Larry Black	Control	Glyphosate						11_1	2023
S-T2-LB041	T2	Bulk_soil	Florida	FL_Larry_Black		LB-041	S-T2-LB041		Larry Black	Control	Glyphosate						11_1	2023
Z-T2-LB041	T2	Rhizosphere	Florida	FL_Larry_Black		LB-041	Z-T2-LB041		Larry Black	Control	Glyphosate						11_1	2023
L-T0-LB042	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-042	L-T0-LB042		Larry Black	Control	Alternative			Tree row			11_2	2021
LB042-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-042	S-T0-LB042		Larry Black	Control	Alternative						11_2	2021
LB042-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-042	Z-T0-LB042		Larry Black	Control	Alternative						11_2	2021
R-T0-LB042	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-042	R-T0-LB042		Larry Black	Control	Alternative			Tree row			11_2	2021
L-T1-LB042	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-042	L-T1-LB042		Larry Black	Control	Alternative			Tree row			11_2	2022
LB042-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-042	S-T1-LB042		Larry Black	Control	Alternative						11_2	2022
LB042-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-042	Z-T1-LB042		Larry Black	Control	Alternative						11_2	2022
R-T1-LB042	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-042	R-T1-LB042		Larry Black	Control	Alternative			Tree row			11_2	2022
L-T2-LB042	T2	Leaves	Florida	FL_Larry_Black		LB-042	L-T2-LB042		Larry Black	Control	Alternative						11_2	2023
R-T2-LB042	T2	Roots	Florida	FL_Larry_Black		LB-042	R-T2-LB042		Larry Black	Control	Alternative						11_2	2023
S-T2-LB042	T2	Bulk_soil	Florida	FL_Larry_Black		LB-042	S-T2-LB042		Larry Black	Control	Alternative						11_2	2023
Z-T2-LB042	T2	Rhizosphere	Florida	FL_Larry_Black		LB-042	Z-T2-LB042		Larry Black	Control	Alternative						11_2	2023
L-T0-LB051	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-051	L-T0-LB051		Larry Black	Cover_crop	Glyphosate			Tree row			14_1	2021
LB051-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-051	S-T0-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2021
LB051-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-051	Z-T0-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2021
R-T0-LB051	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-051	R-T0-LB051		Larry Black	Cover_crop	Glyphosate			Tree row			14_1	2021
L-T1-LB051	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-051	L-T1-LB051		Larry Black	Cover_crop	Glyphosate			Tree row			14_1	2022
LB051-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-051	S-T1-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2022
LB051-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-051	Z-T1-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2022
R-T1-LB051	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-051	R-T1-LB051		Larry Black	Cover_crop	Glyphosate			Tree row			14_1	2022
L-T2-LB051	T2	Leaves	Florida	FL_Larry_Black		LB-051	L-T2-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2023
R-T2-LB051	T2	Roots	Florida	FL_Larry_Black		LB-051	R-T2-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2023
S-T2-LB051	T2	Bulk_soil	Florida	FL_Larry_Black		LB-051	S-T2-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2023
Z-T2-LB051	T2	Rhizosphere	Florida	FL_Larry_Black		LB-051	Z-T2-LB051		Larry Black	Cover_crop	Glyphosate						14_1	2023
L-T0-LB052	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-052	L-T0-LB052		Larry Black	Cover_crop	Glyphosate			Tree row			14_2	2021
LB052-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-052	S-T0-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2021
LB052-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-052	Z-T0-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2021
R-T0-LB052	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-052	R-T0-LB052		Larry Black	Cover_crop	Glyphosate			Tree row			14_2	2021
L-T1-LB052	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-052	L-T1-LB052		Larry Black	Cover_crop	Glyphosate			Tree row			14_2	2022
LB052-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-052	S-T1-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2022
LB052-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-052	Z-T1-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2022
R-T1-LB052	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-052	R-T1-LB052		Larry Black	Cover_crop	Glyphosate			Tree row			14_2	2022
L-T2-LB052	T2	Leaves	Florida	FL_Larry_Black		LB-052	L-T2-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2023
R-T2-LB052	T2	Roots	Florida	FL_Larry_Black		LB-052	R-T2-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2023
S-T2-LB052	T2	Bulk_soil	Florida	FL_Larry_Black		LB-052	S-T2-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2023
Z-T2-LB052	T2	Rhizosphere	Florida	FL_Larry_Black		LB-052	Z-T2-LB052		Larry Black	Cover_crop	Glyphosate						14_2	2023
L-T0-LB061	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-061	L-T0-LB061		Larry Black	Control	Glyphosate			Tree row			17_1	2021
LB061-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-061	S-T0-LB061		Larry Black	Control	Glyphosate						17_1	2021
LB061-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-061	Z-T0-LB061		Larry Black	Control	Glyphosate						17_1	2021
R-T0-LB061	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-061	R-T0-LB061		Larry Black	Control	Glyphosate			Tree row			17_1	2021
L-T1-LB061	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-061	L-T1-LB061		Larry Black	Control	Glyphosate			Tree row			17_1	2022
LB061-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-061	S-T1-LB061		Larry Black	Control	Glyphosate						17_1	2022
LB061-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-061	Z-T1-LB061		Larry Black	Control	Glyphosate						17_1	2022
R-T1-LB061	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-061	R-T1-LB061		Larry Black	Control	Glyphosate			Tree row			17_1	2022
R-T1-D011	T1	Roots	Florida	FL_DUDA	7/28/22	D-011	R-T1-D011		Duda	compost	None			Tree row	1	1		2022
R-T1-D012	T1	Roots	Florida	FL_DUDA	7/28/22	D-012	R-T1-D012		Duda	compost	Flumioxazin			Tree row	1	1		2022
R-T1-D013	T1	Roots	Florida	FL_DUDA	7/28/22	D-013	R-T1-D013		Duda	compost	Glufosinate-ammonium			Tree row	1	1		2022
R-T1-D014	T1	Roots	Florida	FL_DUDA	7/28/22	D-014	R-T1-D014		Duda	compost	Glyphosate			Tree row	1	1		2022
R-T1-D021	T1	Roots	Florida	FL_DUDA	7/28/22	D-021	R-T1-D021		Duda	control	None			Tree row	1	2		2022
R-T1-D022	T1	Roots	Florida	FL_DUDA	7/28/22	D-022	R-T1-D022		Duda	control	Flumioxazin			Tree row	1	2		2022
R-T1-D023	T1	Roots	Florida	FL_DUDA	7/28/22	D-023	R-T1-D023		Duda	control	Glufosinate-ammonium			Tree row	1	2		2022
R-T1-D024	T1	Roots	Florida	FL_DUDA	7/28/22	D-024	R-T1-D024		Duda	control	Glyphosate			Tree row	1	2		2022
R-T1-D031	T1	Roots	Florida	FL_DUDA	7/28/22	D-031	R-T1-D031		Duda	humic	None			Tree row	1	3		2022
R-T1-D032	T1	Roots	Florida	FL_DUDA	7/28/22	D-032	R-T1-D032		Duda	humic	Flumioxazin			Tree row	1	3		2022
R-T1-D033	T1	Roots	Florida	FL_DUDA	7/28/22	D-033	R-T1-D033		Duda	humic	Glufosinate-ammonium			Tree row	1	3		2022
R-T1-D034	T1	Roots	Florida	FL_DUDA	7/28/22	D-034	R-T1-D034		Duda	humic	Glyphosate			Tree row	1	3		2022
R-T1-D041	T1	Roots	Florida	FL_DUDA	7/28/22	D-041	R-T1-D041		Duda	control	Flumioxazin			Tree row	2	4		2022
R-T1-D042	T1	Roots	Florida	FL_DUDA	7/28/22	D-042	R-T1-D042		Duda	control	Glyphosate			Tree row	2	4		2022
R-T1-D043	T1	Roots	Florida	FL_DUDA	7/28/22	D-043	R-T1-D043		Duda	control	None			Tree row	2	4		2022
R-T1-D044	T1	Roots	Florida	FL_DUDA	7/28/22	D-044	R-T1-D044		Duda	control	Glufosinate-ammonium			Tree row	2	4		2022
R-T1-D051	T1	Roots	Florida	FL_DUDA	7/28/22	D-051	R-T1-D051		Duda	compost	Flumioxazin			Tree row	2	5		2022
R-T1-D052	T1	Roots	Florida	FL_DUDA	7/28/22	D-052	R-T1-D052		Duda	compost	Glyphosate			Tree row	2	5		2022
R-T1-D053	T1	Roots	Florida	FL_DUDA	7/28/22	D-053	R-T1-D053		Duda	compost	None			Tree row	2	5		2022
R-T1-D054	T1	Roots	Florida	FL_DUDA	7/28/22	D-054	R-T1-D054		Duda	compost	Glufosinate-ammonium			Tree row	2	5		2022
R-T1-D061	T1	Roots	Florida	FL_DUDA	7/28/22	D-061	R-T1-D061		Duda	humic	Flumioxazin			Tree row	2	6		2022
R-T1-D062	T1	Roots	Florida	FL_DUDA	7/28/22	D-062	R-T1-D062		Duda	humic	Glyphosate			Tree row	2	6		2022
R-T1-D063	T1	Roots	Florida	FL_DUDA	7/28/22	D-063	R-T1-D063		Duda	humic	None			Tree row	2	6		2022
R-T1-D064	T1	Roots	Florida	FL_DUDA	7/28/22	D-064	R-T1-D064		Duda	humic	Glufosinate-ammonium			Tree row	2	6		2022
R-T1-D071	T1	Roots	Florida	FL_DUDA	7/28/22	D-071	R-T1-D071		Duda	compost	Glufosinate-ammonium			Tree row	3	7		2022
R-T1-D072	T1	Roots	Florida	FL_DUDA	7/28/22	D-072	R-T1-D072		Duda	compost	None			Tree row	3	7		2022
R-T1-D073	T1	Roots	Florida	FL_DUDA	7/28/22	D-073	R-T1-D073		Duda	compost	Glyphosate			Tree row	3	7		2022
R-T1-D074	T1	Roots	Florida	FL_DUDA	7/28/22	D-074	R-T1-D074		Duda	compost	Flumioxazin			Tree row	3	7		2022
R-T1-D081	T1	Roots	Florida	FL_DUDA	7/28/22	D-081	R-T1-D081		Duda	humic	Glufosinate-ammonium			Tree row	3	8		2022
R-T1-D082	T1	Roots	Florida	FL_DUDA	7/28/22	D-082	R-T1-D082		Duda	humic	None			Tree row	3	8		2022
R-T1-D083	T1	Roots	Florida	FL_DUDA	7/28/22	D-083	R-T1-D083		Duda	humic	Glyphosate			Tree row	3	8		2022
R-T1-D084	T1	Roots	Florida	FL_DUDA	7/28/22	D-084	R-T1-D084		Duda	humic	Flumioxazin			Tree row	3	8		2022
R-T1-D091	T1	Roots	Florida	FL_DUDA	7/28/22	D-091	R-T1-D091		Duda	control	Glufosinate-ammonium			Tree row	3	9		2022
R-T1-D092	T1	Roots	Florida	FL_DUDA	7/28/22	D-092	R-T1-D092		Duda	control	None			Tree row	3	9		2022
R-T1-D093	T1	Roots	Florida	FL_DUDA	7/28/22	D-093	R-T1-D093		Duda	control	Glyphosate			Tree row	3	9		2022
R-T1-D094	T1	Roots	Florida	FL_DUDA	7/28/22	D-094	R-T1-D094		Duda	control	Flumioxazin			Tree row	3	9		2022
R-T1-D101	T1	Roots	Florida	FL_DUDA	7/28/22	D-101	R-T1-D101		Duda	humic	None			Tree row	4	10		2022
R-T1-D102	T1	Roots	Florida	FL_DUDA	7/28/22	D-102	R-T1-D102		Duda	humic	Glufosinate-ammonium			Tree row	4	10		2022
R-T1-D103	T1	Roots	Florida	FL_DUDA	7/28/22	D-103	R-T1-D103		Duda	humic	Flumioxazin			Tree row	4	10		2022
R-T1-D104	T1	Roots	Florida	FL_DUDA	7/28/22	D-104	R-T1-D104		Duda	humic	Glyphosate			Tree row	4	10		2022
R-T1-D111	T1	Roots	Florida	FL_DUDA	7/28/22	D-111	R-T1-D111		Duda	compost	None			Tree row	4	11		2022
R-T1-D112	T1	Roots	Florida	FL_DUDA	7/28/22	D-112	R-T1-D112		Duda	compost	Glufosinate-ammonium			Tree row	4	11		2022
R-T1-D113	T1	Roots	Florida	FL_DUDA	7/28/22	D-113	R-T1-D113		Duda	compost	Flumioxazin			Tree row	4	11		2022
R-T1-D114	T1	Roots	Florida	FL_DUDA	7/28/22	D-114	R-T1-D114		Duda	compost	Glyphosate			Tree row	4	11		2022
R-T1-D121	T1	Roots	Florida	FL_DUDA	7/28/22	D-121	R-T1-D121		Duda	control	None			Tree row	4	12		2022
R-T1-D122	T1	Roots	Florida	FL_DUDA	7/28/22	D-122	R-T1-D122		Duda	control	Glufosinate-ammonium			Tree row	4	12		2022
R-T1-D123	T1	Roots	Florida	FL_DUDA	7/28/22	D-123	R-T1-D123		Duda	control	Flumioxazin			Tree row	4	12		2022
R-T1-D124	T1	Roots	Florida	FL_DUDA	7/28/22	D-124	R-T1-D124		Duda	control	Glyphosate			Tree row	4	12		2022
R-T1-D131	T1	Roots	Florida	FL_DUDA	7/28/22	D-131	R-T1-D131		Duda	humic	Glyphosate			Tree row	5	13		2022
R-T1-D132	T1	Roots	Florida	FL_DUDA	7/28/22	D-132	R-T1-D132		Duda	humic	Flumioxazin			Tree row	5	13		2022
R-T1-D133	T1	Roots	Florida	FL_DUDA	7/28/22	D-133	R-T1-D133		Duda	humic	Glufosinate-ammonium			Tree row	5	13		2022
R-T1-D134	T1	Roots	Florida	FL_DUDA	7/28/22	D-134	R-T1-D134		Duda	humic	None			Tree row	5	13		2022
R-T1-D141	T1	Roots	Florida	FL_DUDA	7/28/22	D-141	R-T1-D141		Duda	control	Glyphosate			Tree row	5	14		2022
R-T1-D142	T1	Roots	Florida	FL_DUDA	7/28/22	D-142	R-T1-D142		Duda	control	Flumioxazin			Tree row	5	14		2022
R-T1-D143	T1	Roots	Florida	FL_DUDA	7/28/22	D-143	R-T1-D143		Duda	control	Glufosinate-ammonium			Tree row	5	14		2022
R-T1-D144	T1	Roots	Florida	FL_DUDA	7/28/22	D-144	R-T1-D144		Duda	control	None			Tree row	5	14		2022
R-T1-D151	T1	Roots	Florida	FL_DUDA	7/28/22	D-151	R-T1-D151		Duda	compost	Glyphosate			Tree row	5	15		2022
R-T1-D152	T1	Roots	Florida	FL_DUDA	7/28/22	D-152	R-T1-D152		Duda	compost	Flumioxazin			Tree row	5	15		2022
R-T1-D153	T1	Roots	Florida	FL_DUDA	7/28/22	D-153	R-T1-D153		Duda	compost	Glufosinate-ammonium			Tree row	5	15		2022
R-T1-D154	T1	Roots	Florida	FL_DUDA	7/28/22	D-154	R-T1-D154		Duda	compost	None			Tree row	5	15		2022
L-T2-LB061	T2	Leaves	Florida	FL_Larry_Black		LB-061	L-T2-LB061		Larry Black	Control	Glyphosate						17_1	2023
R-T2-LB061	T2	Roots	Florida	FL_Larry_Black		LB-061	R-T2-LB061		Larry Black	Control	Glyphosate						17_1	2023
S-T2-LB061	T2	Bulk_soil	Florida	FL_Larry_Black		LB-061	S-T2-LB061		Larry Black	Control	Glyphosate						17_1	2023
Z-T2-LB061	T2	Rhizosphere	Florida	FL_Larry_Black		LB-061	Z-T2-LB061		Larry Black	Control	Glyphosate						17_1	2023
L-T0-LB062	T0	Leaves	Florida	FL_Larry_Black	5/20/21	LB-062	L-T0-LB062		Larry Black	Control	Alternative			Tree row			17_2	2021
LB062-BT0	T0	Bulk_soil	Florida	FL_Larry_Black		LB-062	S-T0-LB062		Larry Black	Control	Alternative						17_2	2021
LB062-RT0	T0	Rhizosphere	Florida	FL_Larry_Black		LB-062	Z-T0-LB062		Larry Black	Control	Alternative						17_2	2021
R-T0-LB062	T0	Roots	Florida	FL_Larry_Black	5/20/21	LB-062	R-T0-LB062		Larry Black	Control	Alternative			Tree row			17_2	2021
L-T1-LB062	T1	Leaves	Florida	FL_Larry_Black	7/25/22	LB-062	L-T1-LB062		Larry Black	Control	Alternative			Tree row			17_2	2022
LB062-BT1	T1	Bulk_soil	Florida	FL_Larry_Black		LB-062	S-T1-LB062		Larry Black	Control	Alternative						17_2	2022
LB062-RT1	T1	Rhizosphere	Florida	FL_Larry_Black		LB-062	Z-T1-LB062		Larry Black	Control	Alternative						17_2	2022
R-T1-LB062	T1	Roots	Florida	FL_Larry_Black	7/25/22	LB-062	R-T1-LB062		Larry Black	Control	Alternative			Tree row			17_2	2022
L-T2-LB062	T2	Leaves	Florida	FL_Larry_Black		LB-062	L-T2-LB062		Larry Black	Control	Alternative						17_2	2023
R-T2-LB062	T2	Roots	Florida	FL_Larry_Black		LB-062	R-T2-LB062		Larry Black	Control	Alternative						17_2	2023
S-T2-LB062	T2	Bulk_soil	Florida	FL_Larry_Black		LB-062	S-T2-LB062		Larry Black	Control	Alternative						17_2	2023
Z-T2-LB062	T2	Rhizosphere	Florida	FL_Larry_Black		LB-062	Z-T2-LB062		Larry Black	Control	Alternative						17_2	2023
L-T2-CCC1	T2	Leaves	California	CA_Field_1		CCC1	L-T2-CCC1		CA1	control	control	control	1					2023
L-T2-CCC2	T2	Leaves	California	CA_Field_1		CCC2	L-T2-CCC2		CA1	control	control	control	2					2023
L-T2-CCC3	T2	Leaves	California	CA_Field_1		CCC3	L-T2-CCC3		CA1	control	control	control	3					2023
L-T2-CCC4	T2	Leaves	California	CA_Field_1		CCC4	L-T2-CCC4		CA1	control	control	control	4					2023
L-T2-CCH1	T2	Leaves	California	CA_Field_1		CCH1	L-T2-CCH1		CA1	control	control	humic	1					2023
L-T2-CCH2	T2	Leaves	California	CA_Field_1		CCH2	L-T2-CCH2		CA1	control	control	humic	2					2023
L-T2-CCH3	T2	Leaves	California	CA_Field_1		CCH3	L-T2-CCH3		CA1	control	control	humic	3					2023
L-T2-CCH4	T2	Leaves	California	CA_Field_1		CCH4	L-T2-CCH4		CA1	control	control	humic	4					2023
L-T2-CGC1	T2	Leaves	California	CA_Field_1		CGC1	L-T2-CGC1		CA1	control	Glyphosate	control	1					2023
L-T2-CGC2	T2	Leaves	California	CA_Field_1		CGC2	L-T2-CGC2		CA1	control	Glyphosate	control	2					2023
L-T2-CGC3	T2	Leaves	California	CA_Field_1		CGC3	L-T2-CGC3		CA1	control	Glyphosate	control	3					2023
L-T2-CGC4	T2	Leaves	California	CA_Field_1		CGC4	L-T2-CGC4		CA1	control	Glyphosate	control	4					2023
L-T2-CGH1	T2	Leaves	California	CA_Field_1		CGH1	L-T2-CGH1		CA1	control	Glyphosate	humic	1					2023
L-T2-CGH2	T2	Leaves	California	CA_Field_1		CGH2	L-T2-CGH2		CA1	control	Glyphosate	humic	2					2023
L-T2-CGH3	T2	Leaves	California	CA_Field_1		CGH3	L-T2-CGH3		CA1	control	Glyphosate	humic	3					2023
L-T2-CGH4	T2	Leaves	California	CA_Field_1		CGH4	L-T2-CGH4		CA1	control	Glyphosate	humic	4					2023
L-T2-MCC1	T2	Leaves	California	CA_Field_1		MCC1	L-T2-MCC1		CA1	mulch	control	control	1					2023
L-T2-MCC2	T2	Leaves	California	CA_Field_1		MCC2	L-T2-MCC2		CA1	mulch	control	control	2					2023
L-T2-MCC3	T2	Leaves	California	CA_Field_1		MCC3	L-T2-MCC3		CA1	mulch	control	control	3					2023
L-T2-MCC4	T2	Leaves	California	CA_Field_1		MCC4	L-T2-MCC4		CA1	mulch	control	control	4					2023
L-T2-MCH1	T2	Leaves	California	CA_Field_1		MCH1	L-T2-MCH1		CA1	mulch	control	humic	1					2023
L-T2-MCH2	T2	Leaves	California	CA_Field_1		MCH2	L-T2-MCH2		CA1	mulch	control	humic	2					2023
L-T2-MCH3	T2	Leaves	California	CA_Field_1		MCH3	L-T2-MCH3		CA1	mulch	control	humic	3					2023
L-T2-MCH4	T2	Leaves	California	CA_Field_1		MCH4	L-T2-MCH4		CA1	mulch	control	humic	4					2023
L-T2-MGC1	T2	Leaves	California	CA_Field_1		MGC1	L-T2-MGC1		CA1	mulch	Glyphosate	control	1					2023
L-T2-MGC2	T2	Leaves	California	CA_Field_1		MGC2	L-T2-MGC2		CA1	mulch	Glyphosate	control	2					2023
L-T2-MGC3	T2	Leaves	California	CA_Field_1		MGC3	L-T2-MGC3		CA1	mulch	Glyphosate	control	3					2023
L-T2-MGC4	T2	Leaves	California	CA_Field_1		MGC4	L-T2-MGC4		CA1	mulch	Glyphosate	control	4					2023
L-T2-MGH1	T2	Leaves	California	CA_Field_1		MGH1	L-T2-MGH1		CA1	mulch	Glyphosate	humic	1					2023
L-T2-MGH2	T2	Leaves	California	CA_Field_1		MGH2	L-T2-MGH2		CA1	mulch	Glyphosate	humic	2					2023
L-T2-MGH3	T2	Leaves	California	CA_Field_1		MGH3	L-T2-MGH3		CA1	mulch	Glyphosate	humic	3					2023
L-T2-MGH4	T2	Leaves	California	CA_Field_1		MGH4	L-T2-MGH4		CA1	mulch	Glyphosate	humic	4					2023
R-T2-CCC1	T2	Roots	California	CA_Field_1		CCC1	R-T2-CCC1		CA1	control	control	control	1					2023
R-T2-CCC2	T2	Roots	California	CA_Field_1		CCC2	R-T2-CCC2		CA1	control	control	control	2					2023
R-T2-CCC3	T2	Roots	California	CA_Field_1		CCC3	R-T2-CCC3		CA1	control	control	control	3					2023
R-T2-CCC4	T2	Roots	California	CA_Field_1		CCC4	R-T2-CCC4		CA1	control	control	control	4					2023
R-T2-CCH1	T2	Roots	California	CA_Field_1		CCH1	R-T2-CCH1		CA1	control	control	humic	1					2023
R-T2-CCH2	T2	Roots	California	CA_Field_1		CCH2	R-T2-CCH2		CA1	control	control	humic	2					2023
